firm_id,month,nace_code.x,region_code.x,employees_monthly,nace_code.y,region_code.y,turnover_monthly,region_code,nace_code,legal_form,employees_firm,foundation_year,revenue_last_year,turnover_yoy,emp_growth,productivity,month_num,seasonal_index
F01315,2023-02-01,H49,R02,18,H49,R02,59998.2,R02,H49,OHG,26,2001,20682.11,NA,-0.14285714285714285,3333.233333333333,2,1.05388896475328
F01316,2023-02-01,C29,R10,26,C29,R10,101747.65,R10,C29,OHG,28,1973,156290.2,NA,0.23809523809523808,3913.3711538461534,2,1.9962433788505864
F01317,2023-02-01,C10,R04,32,C10,R04,96161.42,R04,C10,GmbH,27,1968,799468.18,NA,0.5238095238095238,3005.044375,2,2.3959083293729826
F01318,2023-02-01,C29,R09,20,C29,R09,9135.87,R09,C29,AG,20,1966,76295.2,NA,0.1111111111111111,456.79350000000005,2,0.25324627714682707
F01319,2023-02-01,C10,R08,16,C10,R08,104753.64,R08,C10,OHG,23,1981,40026.85,NA,-0.23809523809523808,6547.1025,2,3.113098890378546
F01320,2023-02-01,H49,R07,19,H49,R07,19301.89,R07,H49,KG,29,2008,69048.67,NA,0.1875,1015.888947368421,2,0.27860427967644025
F01321,2023-02-01,C29,R08,25,C29,R08,133752.56,R08,C29,AG,23,1978,291178.06,NA,0.9230769230769231,5350.1024,2,2.636767012924774
F01322,2023-02-01,H49,R09,21,H49,R09,21415.34,R09,H49,GmbH,27,1965,57196.92,NA,-0.3225806451612903,1019.7780952380953,2,0.6073809870174316
F01323,2023-02-01,H49,R05,12,H49,R05,29463.31,R05,H49,KG,37,1989,513642.26,NA,-0.5555555555555556,2455.2758333333336,2,0.645113480470267
F01324,2023-02-01,I55,R07,14,I55,R07,32792.49,R07,I55,OHG,26,1996,501208.66,NA,-0.3,2342.320714285714,2,0.97795518209789
F01325,2023-02-01,C10,R06,13,C10,R06,9195.2,R06,C10,AG,33,2020,221202.21,NA,-0.35,707.323076923077,2,0.18101036825310585
F01326,2023-02-01,I56,R04,20,I56,R04,14070.11,R04,I56,GmbH,27,1970,125103.61,NA,-0.09090909090909091,703.5055,2,0.3020970027251857
F01327,2023-02-01,C10,R02,23,C10,R02,63294.37,R02,C10,Einzelunternehmen,32,2007,31302.44,NA,1.3,2751.9291304347826,2,1.069069225461954
F01328,2023-02-01,C29,R08,28,C29,R08,22087,R08,C29,GmbH,27,1976,214325.7,NA,0.47368421052631576,788.8214285714286,2,0.4498326085837846
F01329,2023-02-01,I55,R08,19,I55,R08,35328.2,R08,I55,Einzelunternehmen,33,1988,117552.61,NA,-0.13636363636363635,1859.378947368421,2,0.7180786788467797
F01330,2023-02-01,C10,R10,23,C10,R10,69427.95,R10,C10,Einzelunternehmen,27,2016,53597.57,NA,-0.11538461538461539,3018.60652173913,2,1.6903536058938915
F01331,2023-02-01,I56,R01,20,I56,R01,16902.87,R01,I56,KG,26,2010,158203.44,NA,-0.25925925925925924,845.1434999999999,2,0.3191616876141541
F01332,2023-02-01,H49,R01,24,H49,R01,36260.79,R01,H49,GmbH,23,1967,694222.46,NA,0.043478260869565216,1510.86625,2,0.975435377076849
F01333,2023-02-01,H49,R02,16,H49,R02,128895.58,R02,H49,GmbH,25,2002,340524.36,NA,-0.30434782608695654,8055.97375,2,2.2357067592829494
F01334,2023-02-01,I56,R03,18,I56,R03,35347.46,R03,I56,GmbH,28,1973,271369.62,NA,0,1963.7477777777776,2,0.6911997415685375
F01335,2023-02-01,C10,R04,17,C10,R04,61968.36,R04,C10,KG,23,2019,76996.14,NA,-0.2608695652173913,3645.1976470588233,2,1.4896497910210267
F01336,2023-02-01,I56,R01,23,I56,R01,12376.83,R01,I56,OHG,21,1981,62559.7,NA,-0.041666666666666664,538.1230434782609,2,0.2369274243064995
F01337,2023-02-01,I55,R09,22,I55,R09,24096.57,R09,I55,GmbH,28,2002,95310.74,NA,0,1095.2986363636364,2,0.5404952897691435
F01338,2023-02-01,I55,R08,15,I55,R08,114580.75,R08,I55,KG,28,1965,335029.14,NA,-0.4642857142857143,7638.716666666666,2,1.8990053848996415
F01339,2023-02-01,G47,R09,20,G47,R09,34209.06,R09,G47,Einzelunternehmen,30,1994,273275.04,NA,-0.13043478260869565,1710.453,2,0.569626571714455
F01340,2023-02-01,C10,R03,17,C10,R03,42282.17,R03,C10,GmbH,19,1989,172302.72,NA,-0.43333333333333335,2487.1864705882354,2,0.687353766508984
F01341,2023-02-01,C10,R09,22,C10,R09,25369.83,R09,C10,OHG,32,1974,94841.59,NA,0.375,1153.174090909091,2,0.900564649299394
F01342,2023-02-01,C29,R03,26,C29,R03,40768.27,R03,C29,OHG,26,1968,214366.11,NA,0.13043478260869565,1568.0103846153845,2,0.6743243857921083
F01343,2023-02-01,I55,R07,26,I55,R07,11096.48,R07,I55,GmbH,26,2005,525832.1,NA,1.3636363636363635,426.7876923076923,2,0.2422971377850692
F01344,2023-02-01,C10,R05,20,C10,R05,37742.22,R05,C10,OHG,30,2007,93175.41,NA,0.1111111111111111,1887.111,2,0.9693968631527042
F01345,2023-02-01,H49,R10,23,H49,R10,17480.06,R10,H49,OHG,29,2020,524519.2,NA,0.35294117647058826,760.0026086956523,2,0.4740510164467748
F01346,2023-02-01,I56,R06,16,I56,R06,8633.58,R06,I56,OHG,30,2010,108485.01,NA,-0.2727272727272727,539.59875,2,0.19491803742560215
F01347,2023-02-01,C10,R08,20,C10,R08,58217.86,R08,C10,AG,20,2001,162403.22,NA,-0.047619047619047616,2910.893,2,1.3527248055328525
F01348,2023-02-01,C29,R09,31,C29,R09,224504.61,R09,C29,AG,27,2002,1172717.52,NA,0.06896551724137931,7242.084193548387,2,4.244866007741694
F01349,2023-02-01,C10,R07,25,C10,R07,21093.83,R07,C10,KG,15,1987,43979.29,NA,0.25,843.7532000000001,2,0.31042085955513543
F01350,2023-02-01,G47,R01,27,G47,R01,22291.3,R01,G47,KG,35,1971,151096.29,NA,0.5,825.6037037037037,2,0.5219987350055104
F01351,2023-02-01,I56,R01,19,I56,R01,15405.79,R01,I56,AG,28,2017,51501.71,NA,-0.09523809523809523,810.831052631579,2,0.36570583898183984
F01352,2023-02-01,H49,R04,24,H49,R04,97862.7,R04,H49,OHG,28,1988,50382.23,NA,0.14285714285714285,4077.6124999999997,2,1.5330873409959564
F01353,2023-02-01,I56,R06,27,I56,R06,14362.77,R06,I56,OHG,22,1998,83499.3,NA,0.35,531.9544444444444,2,0.3300969122183377
F01354,2023-02-01,H49,R07,25,H49,R07,59378.25,R07,H49,Einzelunternehmen,32,2013,105410.14,NA,-0.038461538461538464,2375.13,2,0.6192059292852872
F01355,2023-02-01,C29,R07,19,C29,R07,16081.56,R07,C29,Einzelunternehmen,21,1992,285553.97,NA,-0.13636363636363635,846.3978947368421,2,0.35061664279848664
F01356,2023-02-01,I56,R01,28,I56,R01,12262.041016949152,R01,I56,GmbH,27,1992,58131.46,NA,0.75,437.93003631961255,2,0.16959220075678547
F01357,2023-02-01,C10,R08,29,C10,R08,48807.89,R08,C10,KG,32,1997,98701.64,NA,0.07407407407407407,1683.0306896551724,2,0.787427800368824
F01358,2023-02-01,C29,R09,19,C29,R09,63088.01,R09,C29,KG,31,1968,212961.19,NA,-0.05,3320.4215789473687,2,1.0435349819100013
F01359,2023-02-01,G47,R10,21,G47,R10,19322.74,R10,G47,KG,31,1972,226699.09,NA,-0.125,920.1304761904763,2,0.40796532237542976
F01360,2023-02-01,I55,R01,26,I55,R01,21903.31,R01,I55,KG,27,2015,331103.68,NA,0.3,842.4350000000001,2,0.5133149958366837
F01361,2023-02-01,H49,R02,24,H49,R02,4969.17,R02,H49,Einzelunternehmen,19,2021,90329.44,NA,0.2631578947368421,207.04875,2,0.1320731222583439
F01362,2023-02-01,C29,R05,19,C29,R05,49958.42,R05,C29,AG,19,1978,141155.57,NA,-0.3870967741935484,2629.3905263157894,2,1.1534040723770091
F01363,2023-02-01,C29,R01,15,C29,R01,13328.99,R01,C29,OHG,29,2007,59002.02,NA,-0.34782608695652173,888.5993333333333,2,0.305758507831297
F01364,2023-02-01,C10,R05,22,C10,R05,36895.68,R05,C10,AG,30,1998,75472.15,NA,0.375,1677.0763636363636,2,0.6957452787613454
F01365,2023-02-01,C29,R01,19,C29,R01,23255.22,R01,C29,AG,26,1968,149999.49,NA,-0.17391304347826086,1223.9589473684211,2,0.4838347226791228
F01366,2023-02-01,H49,R05,15,H49,R05,4276.93,R05,H49,KG,24,1998,635240.58,NA,-0.3181818181818182,285.1286666666667,2,0.06994240436823657
F01367,2023-02-01,H49,R07,14,H49,R07,15611.98,R07,H49,KG,31,2014,78661.96,NA,-0.2222222222222222,1115.1414285714286,2,0.4305099846139546
F01368,2023-02-01,I55,R03,21,I55,R03,50315.98,R03,I55,AG,32,2003,161127.31,NA,0.05,2395.999047619048,2,1.2919967476672807
F01369,2023-02-01,I56,R01,22,I56,R01,13990.84,R01,I56,AG,32,2018,1249605.94,NA,0.1,635.9472727272728,2,0.3748840364253403
F01370,2023-02-01,G47,R08,15,G47,R08,78605.68,R08,G47,GmbH,31,2015,385958.82,NA,0,5240.3786666666665,2,1.6229221368040616
F01371,2023-02-01,C10,R02,23,C10,R02,30171.85,R02,C10,AG,23,2014,275436.35,NA,-0.08,1311.8195652173913,2,0.6460658573827653
F01372,2023-02-01,I56,R05,27,I56,R05,51858.04,R05,I56,KG,24,1985,45932.36,NA,0.5882352941176471,1920.6681481481482,2,1.17904226592023
F01373,2023-02-01,C10,R04,18,C10,R04,284669.79,R04,C10,AG,15,1969,335014.84,NA,0.8,15814.988333333333,2,3.798029078018655
F01374,2023-02-01,H49,R03,13,H49,R03,31244.38,R03,H49,KG,21,1965,59265.99,NA,-0.3157894736842105,2403.4138461538464,2,0.5854046789679243
F01375,2023-02-01,H49,R01,16,H49,R01,16391.03,R01,H49,OHG,29,2022,104494.61,NA,-0.38461538461538464,1024.439375,2,0.28212668499428206
F01376,2023-02-01,I56,R04,17,I56,R04,135893.79,R04,I56,KG,20,1985,104259.6,NA,-0.32,7993.752352941177,2,3.445946035110582
F01377,2023-02-01,G47,R04,23,G47,R04,73548.12,R04,G47,OHG,33,2002,199816.54,NA,-0.041666666666666664,3197.7443478260866,2,1.6080541631848289
F01378,2023-02-01,I55,R03,14,I55,R03,23776.89,R03,I55,GmbH,32,1997,239844.25,NA,-0.391304347826087,1698.3492857142858,2,0.5633957858501629
F01379,2023-02-01,C29,R04,20,C29,R04,38090.4,R04,C29,KG,23,2016,148393.99,NA,-0.09090909090909091,1904.52,2,0.7850899505956617
F01380,2023-02-01,H49,R06,14,H49,R06,19537.51,R06,H49,KG,32,2020,683964.01,NA,0.07692307692307693,1395.5364285714284,2,0.35317321717663724
F01381,2023-02-01,C10,R08,21,C10,R08,39914.97,R08,C10,GmbH,20,1993,141952.05,NA,0.23529411764705882,1900.7128571428573,2,0.7993276684348023
F01382,2023-02-01,C10,R05,23,C10,R05,19199,R05,C10,OHG,33,2004,2290570.64,NA,0.2777777777777778,834.7391304347826,2,0.26032438243128386
F01383,2023-02-01,I56,R04,20,I56,R04,42852.09,R04,I56,GmbH,27,1985,23037.72,NA,0.05263157894736842,2142.6045,2,1.0578775415672417
F01384,2023-02-01,C10,R04,14,C10,R04,97444.07,R04,C10,GmbH,27,2018,246960.2,NA,-0.391304347826087,6960.290714285715,2,2.0805445714676747
F01385,2023-02-01,H49,R03,11,H49,R03,20304.59,R03,H49,AG,26,1992,338653.4,NA,-0.35294117647058826,1845.8718181818183,2,0.42511031439362285
F01386,2023-02-01,I56,R10,22,I56,R10,8267.38,R10,I56,Einzelunternehmen,25,2017,31358.27,NA,0.29411764705882354,375.78999999999996,2,0.23890520731811393
F01387,2023-02-01,G47,R09,23,G47,R09,19673.08,R09,G47,KG,31,2011,161446.1,NA,0.5333333333333333,855.3513043478262,2,0.42215042957774773
F01388,2023-02-01,I55,R05,20,I55,R05,75435.9,R05,I55,OHG,28,1993,152026.36,NA,0,3771.7949999999996,2,1.4217522802194105
F01389,2023-02-01,H49,R03,18,H49,R03,18779.58,R03,H49,GmbH,34,1991,1615710.15,NA,0.125,1043.3100000000002,2,0.5076382043595374
F01390,2023-02-01,C29,R07,19,C29,R07,122825.65,R07,C29,AG,24,1983,615285.55,NA,-0.3870967741935484,6464.507894736842,2,2.6049454395041427
F01391,2023-02-01,I56,R10,23,I56,R10,29479.06,R10,I56,OHG,25,2020,42350.48,NA,0.6428571428571429,1281.6982608695653,2,0.6434612333349304
F01392,2023-02-01,I55,R02,20,I55,R02,22530.46,R02,I55,AG,29,1984,158324.32,NA,-0.047619047619047616,1126.523,2,0.4719531391312699
F01393,2023-02-01,C29,R06,19,C29,R06,63299.17,R06,C29,GmbH,31,1971,424913.44,NA,0,3331.535263157895,2,0.9804116940463786
F01394,2023-02-01,I56,R05,20,I56,R05,77810.9,R05,I56,GmbH,30,1994,253656.63,NA,-0.23076923076923078,3890.5449999999996,2,1.5148030326209705
F01395,2023-02-01,C10,R04,23,C10,R04,5789.23,R04,C10,AG,30,1970,509330.37,NA,-0.041666666666666664,251.70565217391302,2,0.12140654452932576
F01396,2023-02-01,C10,R04,30,C10,R04,29343.85,R04,C10,OHG,28,1971,284913.93,NA,1.1428571428571428,978.1283333333333,2,0.5824868837303568
F01397,2023-02-01,G47,R05,21,G47,R05,17849.86,R05,G47,AG,24,2011,27341.65,NA,0.3125,849.9933333333333,2,0.4334025872394959
F01398,2023-02-01,I56,R10,20,I56,R10,43736.29,R10,I56,OHG,17,2003,169326.61,NA,0,2186.8145,2,1.041607770090949
F01399,2023-02-01,G47,R05,15,G47,R05,18907.33,R05,G47,KG,22,2013,180028.99,NA,-0.4,1260.4886666666669,2,0.4535058028736924
F01400,2023-02-01,C10,R06,19,C10,R06,25773.9,R06,C10,Einzelunternehmen,21,1985,325316.02,NA,0.11764705882352941,1356.521052631579,2,0.5293400212272183
F01401,2023-02-01,C29,R01,20,C29,R01,52827.67,R01,C29,KG,26,1987,90695.63,NA,0.8181818181818182,2641.3835,2,1.0264237736551884
F01402,2023-02-01,C10,R05,22,C10,R05,98629.04,R05,C10,KG,28,2002,109611.09,NA,-0.26666666666666666,4483.138181818182,2,1.6154676265768386
F01403,2023-02-01,C10,R01,14,C10,R01,8030.53,R01,C10,GmbH,24,1987,284542.52,NA,0,573.6092857142856,2,0.1826395991518698
F01404,2023-02-01,C10,R01,18,C10,R01,39535.51,R01,C10,KG,32,2008,655987.94,NA,-0.25,2196.4172222222223,2,1.1153843160819477
F01405,2023-02-01,I55,R08,23,I55,R08,12299.78,R08,I55,Einzelunternehmen,24,2018,136293.89,NA,0.15,534.7730434782609,2,0.2511588226117228
F01406,2023-02-01,I55,R10,12,I55,R10,5614.84,R10,I55,AG,28,1986,112078.74,NA,-0.45454545454545453,467.90333333333336,2,0.11958654038384646
F01407,2023-02-01,C29,R03,19,C29,R03,22449.61,R03,C29,AG,22,1977,1114510.76,NA,0.05555555555555555,1181.5584210526315,2,0.46673786939505046
F01408,2023-02-01,C29,R08,15,C29,R08,32494.64,R08,C29,OHG,30,2015,138352.42,NA,-0.0625,2166.309333333333,2,0.9895685066549436
F01409,2023-02-01,H49,R08,16,H49,R08,22965.06,R08,H49,KG,22,1972,230822.41,NA,-0.30434782608695654,1435.31625,2,0.6961914601848896
F01410,2023-02-01,C10,R09,27,C10,R09,40224.89,R09,C10,AG,26,1999,632517.77,NA,0,1489.8107407407408,2,0.7710604303132782
F01411,2023-02-01,I56,R04,28,I56,R04,41033.41,R04,I56,OHG,21,1997,188391.1,NA,0.2727272727272727,1465.4789285714287,2,1.240925516004419
F01412,2023-02-01,H49,R05,18,H49,R05,72304.89,R05,H49,GmbH,33,1983,573198.22,NA,-0.25,4016.9383333333335,2,0.9988818598502587
F01413,2023-02-01,C29,R02,17,C29,R02,34867.91,R02,C29,Einzelunternehmen,33,1969,200320.97,NA,-0.19047619047619047,2051.053529411765,2,0.724726380512955
F01414,2023-02-01,I55,R10,20,I55,R10,79150.96,R10,I55,Einzelunternehmen,25,1977,245655.23,NA,0.8181818181818182,3957.5480000000002,2,2.05330135312388
F01415,2023-02-01,C10,R08,20,C10,R08,25973.68,R08,C10,OHG,22,1997,126576.85,NA,-0.23076923076923078,1298.684,2,0.7499199604144633
F01416,2023-02-01,C10,R04,17,C10,R04,212032.72,R04,C10,Einzelunternehmen,32,1974,722358.92,NA,0,12472.51294117647,2,2.661253190932238
F01417,2023-02-01,I56,R04,20,I56,R04,74517.49,R04,I56,OHG,22,1974,489717.58,NA,-0.2,3725.8745000000004,2,1.5996304754896458
F01418,2023-02-01,H49,R01,20,H49,R01,19793.32,R01,H49,AG,21,1974,97061.56,NA,0.3333333333333333,989.6659999999999,2,0.5145774214229002
F01419,2023-02-01,G47,R04,24,G47,R04,42130.85,R04,G47,AG,37,1980,37509.45,NA,0.14285714285714285,1755.4520833333333,2,0.5209252907990073
F01420,2023-02-01,C10,R04,15,C10,R04,103507.05,R04,C10,OHG,22,1993,530558.53,NA,0.25,6900.47,2,2.317817059136063
F01421,2023-02-01,H49,R01,32,H49,R01,39270.83,R01,H49,Einzelunternehmen,29,2004,37015.56,NA,0.6842105263157895,1227.2134375,2,0.7725147791720621
F01422,2023-02-01,C29,R03,18,C29,R03,17188.85,R03,C29,OHG,27,1993,64133.25,NA,0.6363636363636364,954.936111111111,2,0.495630123121433
F01423,2023-02-01,H49,R06,15,H49,R06,34892.92,R06,H49,KG,24,1988,117993.03,NA,-0.34782608695652173,2326.1946666666668,2,0.7068516261156274
F01424,2023-02-01,C10,R01,20,C10,R01,10278.92,R01,C10,GmbH,23,1976,490497.98,NA,-0.047619047619047616,513.946,2,0.2010280726183302
F01425,2023-02-01,G47,R05,23,G47,R05,46294.63,R05,G47,KG,15,1997,347430.17,NA,0.5333333333333333,2012.81,2,1.3302056943430391
F01426,2023-02-01,H49,R03,25,H49,R03,19516.68,R03,H49,GmbH,21,1997,74215.43,NA,0.3888888888888889,780.6672,2,0.4051065461488777
F01427,2023-02-01,H49,R09,14,H49,R09,23794.52,R09,H49,GmbH,23,1969,784275.7,NA,-0.44,1699.6085714285714,2,0.7088791524103049
F01428,2023-02-01,I55,R07,25,I55,R07,29339.75,R07,I55,KG,16,1966,421512.31,NA,0.13636363636363635,1173.59,2,0.5556286938268223
F01429,2023-02-01,H49,R02,19,H49,R02,23388.84,R02,H49,KG,26,1970,98629.06,NA,0.5833333333333334,1230.9915789473685,2,0.5061619180614357
F01430,2023-02-01,I56,R03,14,I56,R03,16495.32,R03,I56,AG,22,1995,103861.47,NA,-0.17647058823529413,1178.2371428571428,2,0.31082793666167474
F01431,2023-02-01,C10,R09,23,C10,R09,279713.61,R09,C10,Einzelunternehmen,24,2016,141016.29,NA,-0.23333333333333334,12161.461304347826,2,4.332259179624597
F01432,2023-02-01,H49,R04,14,H49,R04,10889.1,R04,H49,AG,19,2022,294032.64,NA,-0.3333333333333333,777.7928571428572,2,0.21629457107400027
F01433,2023-02-01,C10,R07,27,C10,R07,26031.88,R07,C10,Einzelunternehmen,28,1993,131226.45,NA,0.42105263157894735,964.1437037037037,2,0.43696864307772465
F01434,2023-02-01,I56,R01,31,I56,R01,44378.34,R01,I56,GmbH,28,1991,51134.41,NA,0.8235294117647058,1431.5593548387096,2,0.8487599665608959
F01435,2023-02-01,I56,R07,11,I56,R07,46214.47,R07,I56,KG,31,2009,99427.11,NA,0,4201.3154545454545,2,1.1454498384582843
F01436,2023-02-01,C10,R04,18,C10,R04,19552.11,R04,C10,OHG,23,2010,70309.47,NA,-0.35714285714285715,1086.2283333333335,2,0.31522030130707057
F01437,2023-02-01,G47,R02,17,G47,R02,141261.45,R02,G47,OHG,43,1997,120487.96,NA,-0.10526315789473684,8309.49705882353,2,1.6698384458328714
F01438,2023-02-01,C10,R07,24,C10,R07,17360.85,R07,C10,Einzelunternehmen,23,1967,174433.99,NA,-0.04,723.36875,2,0.40697063272024725
F01439,2023-02-01,H49,R02,25,H49,R02,25162.7,R02,H49,OHG,24,1987,150139.8,NA,0.9230769230769231,1006.508,2,0.5399272538967391
F01440,2023-02-01,I55,R08,23,I55,R08,51451.94,R08,I55,AG,25,1983,196723.53,NA,0.21052631578947367,2237.0408695652177,2,0.8910481954039176
F01441,2023-02-01,H49,R05,16,H49,R05,27325.26,R05,H49,OHG,26,2006,46589.34,NA,-0.2727272727272727,1707.82875,2,0.44613701876284234
F01442,2023-02-01,I56,R06,20,I56,R06,36385.87,R06,I56,Einzelunternehmen,31,2016,208667.31,NA,-0.13043478260869565,1819.2935000000002,2,0.7492400188316227
F01443,2023-02-01,C29,R09,20,C29,R09,87855.22,R09,C29,Einzelunternehmen,24,2015,102820.62,NA,-0.2,4392.761,2,1.198976638369565
F01444,2023-02-01,C29,R09,14,C29,R09,33445.1,R09,C29,OHG,40,2006,953780.72,NA,-0.3333333333333333,2388.9357142857143,2,0.5388025915449166
F01445,2023-02-01,G47,R01,18,G47,R01,130974.04,R01,G47,OHG,33,1999,523403.18,NA,-0.21739130434782608,7276.335555555555,2,1.6140051779169036
F01446,2023-02-01,C29,R05,26,C29,R05,73532.06,R05,C29,KG,29,1988,223662.45,NA,1.6,2828.1561538461538,2,1.6283232768543514
F01447,2023-02-01,C29,R01,16,C29,R01,27013.21,R01,C29,GmbH,30,1970,96987.91,NA,-0.2727272727272727,1688.325625,2,0.8103567951062385
F01448,2023-02-01,I56,R09,22,I56,R09,65848.66,R09,I56,GmbH,30,1994,328874.45,NA,0.15789473684210525,2993.120909090909,2,1.6407272759890874
F01449,2023-02-01,C10,R09,22,C10,R09,9538.91,R09,C10,KG,18,1969,36861.52,NA,0.8333333333333334,433.58681818181816,2,0.27761859989695653
F01450,2023-02-01,C10,R05,18,C10,R05,85997.26,R05,C10,OHG,32,1982,142023.52,NA,-0.1,4777.625555555555,2,1.9798425652701221
F01451,2023-02-01,G47,R10,18,G47,R10,47906.12,R10,G47,KG,18,2016,89585.05,NA,-0.18181818181818182,2661.4511111111115,2,0.9816963656771893
F01452,2023-02-01,C10,R02,19,C10,R02,113820.09,R02,C10,OHG,24,1996,186507.55,NA,-0.13636363636363635,5990.531052631579,2,2.1258699415140305
F01453,2023-02-01,H49,R07,16,H49,R07,57146.72,R07,H49,OHG,24,1978,444888.56,NA,0.14285714285714285,3571.67,2,0.8190559221207728
F01454,2023-02-01,C10,R09,25,C10,R09,11841.01,R09,C10,KG,18,2015,126926.8,NA,0.08695652173913043,473.6404,2,0.2675209738378784
F01455,2023-02-01,I55,R06,20,I55,R06,66632.13,R06,I55,KG,28,1984,98744.91,NA,0.5384615384615384,3331.6065000000003,2,1.4948275806950861
F01456,2023-02-01,H49,R08,20,H49,R08,9801.05,R08,H49,KG,26,1976,30187.79,NA,0.17647058823529413,490.05249999999995,2,0.2393238312145201
F01457,2023-02-01,C10,R04,19,C10,R04,86937.08,R04,C10,Einzelunternehmen,28,1981,99578.61,NA,-0.13636363636363635,4575.635789473684,2,1.2333741484711822
F01458,2023-02-01,C29,R09,26,C29,R09,70533.7886440678,R09,C29,KG,24,1966,730748.12,NA,0,2712.8380247718383,2,0.893346193649444
F01459,2023-02-01,I56,R08,22,I56,R08,9586.95,R08,I56,KG,26,1970,111511.62,NA,0.047619047619047616,435.7704545454546,2,0.22168732870636376
F01460,2023-02-01,I56,R03,22,I56,R03,53193.14,R03,I56,AG,25,1974,291145.53,NA,0.1,2417.87,2,1.172831988340723
F01461,2023-02-01,I55,R02,18,I55,R02,46308.58,R02,I55,OHG,18,2015,135788.51,NA,-0.18181818181818182,2572.698888888889,2,1.157505956010259
F01462,2023-02-01,C29,R02,25,C29,R02,41185.04,R02,C29,GmbH,21,1995,341033.5,NA,0,1647.4016000000001,2,1.0552033825574636
F01463,2023-02-01,C29,R02,18,C29,R02,14006.8,R02,C29,KG,26,1984,616757.43,NA,-0.3076923076923077,778.1555555555556,2,0.4404437213377255
F01464,2023-02-01,I56,R01,15,I56,R01,20592.36,R01,I56,Einzelunternehmen,33,2021,125479.1,NA,-0.3181818181818182,1372.824,2,0.3472878086716884
F01465,2023-02-01,C29,R07,14,C29,R07,50700.97,R07,C29,KG,31,1969,351860.71,NA,-0.17647058823529413,3621.4978571428574,2,1.3808313276219062
F01466,2023-02-01,H49,R09,16,H49,R09,24282.41,R09,H49,GmbH,35,1973,30410.94,NA,-0.23809523809523808,1517.650625,2,0.4378251499363995
F01467,2023-02-01,I56,R09,21,I56,R09,29882.25,R09,I56,GmbH,25,2012,96718.35,NA,0.6153846153846154,1422.9642857142858,2,0.9379702936706787
F01468,2023-02-01,C10,R01,19,C10,R01,36420.15,R01,C10,Einzelunternehmen,35,2016,66733.91,NA,0.35714285714285715,1916.8500000000001,2,0.948345419204966
F01469,2023-02-01,I55,R01,28,I55,R01,42300.98,R01,I55,AG,32,1977,179766.21,NA,0.16666666666666666,1510.7492857142859,2,0.7751480703138911
F01470,2023-02-01,H49,R07,12,H49,R07,50914.06,R07,H49,Einzelunternehmen,21,1981,473060.55,NA,-0.2,4242.838333333333,2,0.7447996638063067
F01471,2023-02-01,I55,R08,24,I55,R08,41197.45,R08,I55,Einzelunternehmen,26,1995,612346.85,NA,0.043478260869565216,1716.5604166666665,2,0.5859323373850304
F01472,2023-02-01,G47,R07,17,G47,R07,32079.66,R07,G47,KG,16,2019,52077.63,NA,-0.05555555555555555,1887.0388235294117,2,0.5748814552038187
F01473,2023-02-01,I56,R10,22,I56,R10,154191.8,R10,I56,OHG,26,1994,103040.49,NA,0.375,7008.718181818182,2,3.3131725919874184
F01474,2023-02-01,G47,R07,19,G47,R07,46625.01,R07,G47,OHG,28,1976,298494.51,NA,-0.24,2453.947894736842,2,1.5724784680808441
F01475,2023-02-01,G47,R10,15,G47,R10,11361.76,R10,G47,AG,26,2022,118579.44,NA,0,757.4506666666667,2,0.18259252144460167
F01476,2023-02-01,I55,R09,21,I55,R09,11565.89,R09,I55,Einzelunternehmen,18,2017,81927.16,NA,0.10526315789473684,550.7566666666667,2,0.21083124051300145
F01477,2023-02-01,C29,R07,16,C29,R07,21604.73,R07,C29,KG,20,2014,402818.34,NA,0.06666666666666667,1350.295625,2,0.5106332540088294
F01478,2023-02-01,H49,R01,22,H49,R01,30383.74,R01,H49,KG,24,1989,400100.02,NA,-0.18518518518518517,1381.079090909091,2,0.9204836246109993
